****   8.3288   1 CAMARGOS     :>: H:   1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2038   1       8       0       0       0      16      29      29      29      24      27       0       0
2038   2      18       0       0       0      13      26      30      29      25      24       5       4
2038   3      23       0       0       0       7      29      29      29      26      28       4       5
2038   4      24       0       0       0      10      29      27      29      24      20       0       1
2039   1       8       0       0       0      16      29      29      29      24      27       0       0
2039   2      18       0       0       0      13      26      30      29      25      24       5       4
2039   3      23       0       0       0       7      29      29      29      26      28       4       5
2039   4      24       0       0       0      10      29      27      29      24      20       0       1
****   8.3288  39 CHAVANTES    :>: H:  49                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      57      46      46      46      50      89      88      89      53      88      50      50
2025   2      68      47      46      46      49      83      88      88      60     100      51      51
2025   3      62      46      45      46      47      87      87      88      65      97      55      55
2025   4      60      49      46      46      49      87      84      86      55      71      51      51
2026   1      57      46      46      46      50      89      88      89      53      88      50      50
2026   2      68      47      46      46      49      83      88      88      60     100      51      51
2026   3      62      46      45      46      47      87      87      88      65      97      55      55
2026   4      60      49      46      46      49      87      84      86      55      71      51      51
2027   1      57      46      46      46      50      89      88      89      53      88      50      50
2027   2      68      47      46      46      49      83      88      88      60     100      51      51
2027   3      62      46      45      46      47      87      87      88      65      97      55      55
2027   4      60      49      46      46      49      87      84      86      55      71      51      51
2028   1      57      46      46      46      50      89      88      89      53      88      50      50
2028   2      68      47      46      46      49      83      88      88      60     100      51      51
2028   3      62      46      45      46      47      87      87      88      65      97      55      55
2028   4      60      49      46      46      49      87      84      86      55      71      51      51
2029   1      57      46      46      46      50      89      88      89      53      88      50      50
2029   2      68      47      46      46      49      83      88      88      60     100      51      51
2029   3      62      46      45      46      47      87      87      88      65      97      55      55
2029   4      60      49      46      46      49      87      84      86      55      71      51      51
2030   1      57      46      46      46      50      89      88      89      53      88      50      50
2030   2      68      47      46      46      49      83      88      88      60     100      51      51
2030   3      62      46      45      46      47      87      87      88      65      97      55      55
2030   4      60      49      46      46      49      87      84      86      55      71      51      51
2031   1      57      46      46      46      50      89      88      89      53      88      50      50
2031   2      68      47      46      46      49      83      88      88      60     100      51      51
2031   3      62      46      45      46      47      87      87      88      65      97      55      55
2031   4      60      49      46      46      49      87      84      86      55      71      51      51
2032   1      57      46      46      46      50      89      88      89      53      88      50      50
2032   2      68      47      46      46      49      83      88      88      60     100      51      51
2032   3      62      46      45      46      47      87      87      88      65      97      55      55
2032   4      60      49      46      46      49      87      84      86      55      71      51      51
2033   1      57      46      46      46      50      89      88      89      53      88      50      50
2033   2      68      47      46      46      49      83      88      88      60     100      51      51
2033   3      62      46      45      46      47      87      87      88      65      97      55      55
2033   4      60      49      46      46      49      87      84      86      55      71      51      51
2034   1      57      46      46      46      50      89      88      89      53      88      50      50
2034   2      68      47      46      46      49      83      88      88      60     100      51      51
2034   3      62      46      45      46      47      87      87      88      65      97      55      55
2034   4      60      49      46      46      49      87      84      86      55      71      51      51
2035   1      57      46      46      46      50      89      88      89      53      88      50      50
2035   2      68      47      46      46      49      83      88      88      60     100      51      51
2035   3      62      46      45      46      47      87      87      88      65      97      55      55
2035   4      60      49      46      46      49      87      84      86      55      71      51      51
2036   1      57      46      46      46      50      89      88      89      53      88      50      50
2036   2      68      47      46      46      49      83      88      88      60     100      51      51
2036   3      62      46      45      46      47      87      87      88      65      97      55      55
2036   4      60      49      46      46      49      87      84      86      55      71      51      51
2037   1      57      46      46      46      50      89      88      89      53      88      50      50
2037   2      68      47      46      46      49      83      88      88      60     100      51      51
2037   3      62      46      45      46      47      87      87      88      65      97      55      55
2037   4      60      49      46      46      49      87      84      86      55      71      51      51
2038   1      57      46      46      46      50      89      88      89      53      88      50      50
2038   2      68      47      46      46      49      83      88      88      60     100      51      51
2038   3      62      46      45      46      47      87      87      88      65      97      55      55
2038   4      60      49      46      46      49      87      84      86      55      71      51      51
2039   1      57      46      46      46      50      89      88      89      53      88      50      50
2039   2      68      47      46      46      49      83      88      88      60     100      51      51
2039   3      62      46      45      46      47      87      87      88      65      97      55      55
2039   4      60      49      46      46      49      87      84      86      55      71      51      51
****   8.3288  40 L. N. GARCEZ :>: H:  50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      27      23      23      22      23      33      31      34      23      34      23      30
2025   2      19      26      24      22      24      33      32      32      24      30      25      33
2025   3      22      25      24      23      23      33      31      30      26      33      28      29
2025   4      26      25      24      22      23      32      31      29      23      30      27      29
2026   1      27      23      23      22      23      33      31      34      23      34      23      30
2026   2      19      26      24      22      24      33      32      32      24      30      25      33
2026   3      22      25      24      23      23      33      31      30      26      33      28      29
2026   4      26      25      24      22      23      32      31      29      23      30      27      29
2027   1      27      23      23      22      23      33      31      34      23      34      23      30
2027   2      19      26      24      22      24      33      32      32      24      30      25      33
2027   3      22      25      24      23      23      33      31      30      26      33      28      29
2027   4      26      25      24      22      23      32      31      29      23      30      27      29
2028   1      27      23      23      22      23      33      31      34      23      34      23      30
2028   2      19      26      24      22      24      33      32      32      24      30      25      33
2028   3      22      25      24      23      23      33      31      30      26      33      28      29
2028   4      26      25      24      22      23      32      31      29      23      30      27      29
2029   1      27      23      23      22      23      33      31      34      23      34      23      30
2029   2      19      26      24      22      24      33      32      32      24      30      25      33
2029   3      22      25      24      23      23      33      31      30      26      33      28      29
2029   4      26      25      24      22      23      32      31      29      23      30      27      29
2030   1      27      23      23      22      23      33      31      34      23      34      23      30
2030   2      19      26      24      22      24      33      32      32      24      30      25      33
2030   3      22      25      24      23      23      33      31      30      26      33      28      29
2030   4      26      25      24      22      23      32      31      29      23      30      27      29
2031   1      27      23      23      22      23      33      31      34      23      34      23      30
2031   2      19      26      24      22      24      33      32      32      24      30      25      33
2031   3      22      25      24      23      23      33      31      30      26      33      28      29
2031   4      26      25      24      22      23      32      31      29      23      30      27      29
2032   1      27      23      23      22      23      33      31      34      23      34      23      30
2032   2      19      26      24      22      24      33      32      32      24      30      25      33
2032   3      22      25      24      23      23      33      31      30      26      33      28      29
2032   4      26      25      24      22      23      32      31      29      23      30      27      29
2033   1      27      23      23      22      23      33      31      34      23      34      23      30
2033   2      19      26      24      22      24      33      32      32      24      30      25      33
2033   3      22      25      24      23      23      33      31      30      26      33      28      29
2033   4      26      25      24      22      23      32      31      29      23      30      27      29
2034   1      27      23      23      22      23      33      31      34      23      34      23      30
2034   2      19      26      24      22      24      33      32      32      24      30      25      33
2034   3      22      25      24      23      23      33      31      30      26      33      28      29
2034   4      26      25      24      22      23      32      31      29      23      30      27      29
2035   1      27      23      23      22      23      33      31      34      23      34      23      30
2035   2      19      26      24      22      24      33      32      32      24      30      25      33
2035   3      22      25      24      23      23      33      31      30      26      33      28      29
2035   4      26      25      24      22      23      32      31      29      23      30      27      29
2036   1      27      23      23      22      23      33      31      34      23      34      23      30
2036   2      19      26      24      22      24      33      32      32      24      30      25      33
2036   3      22      25      24      23      23      33      31      30      26      33      28      29
2036   4      26      25      24      22      23      32      31      29      23      30      27      29
2037   1      27      23      23      22      23      33      31      34      23      34      23      30
2037   2      19      26      24      22      24      33      32      32      24      30      25      33
2037   3      22      25      24      23      23      33      31      30      26      33      28      29
2037   4      26      25      24      22      23      32      31      29      23      30      27      29
2038   1      27      23      23      22      23      33      31      34      23      34      23      30
2038   2      19      26      24      22      24      33      32      32      24      30      25      33
2038   3      22      25      24      23      23      33      31      30      26      33      28      29
2038   4      26      25      24      22      23      32      31      29      23      30      27      29
2039   1      27      23      23      22      23      33      31      34      23      34      23      30
2039   2      19      26      24      22      24      33      32      32      24      30      25      33
2039   3      22      25      24      23      23      33      31      30      26      33      28      29
2039   4      26      25      24      22      23      32      31      29      23      30      27      29
****   8.3288  41 CANOAS II    :>: H:  51                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      30      22      20      21      22      27      26      27      19      28      20      22
2025   2      31      24      20      20      21      27      28      26      21      27      22      29
2025   3      26      22      21      19      19      27      26      25      22      29      25      27
2025   4      26      25      20      19      20      27      27      26      20      25      22      24
2026   1      30      22      20      21      22      27      26      27      19      28      20      22
2026   2      31      24      20      20      21      27      28      26      21      27      22      29
2026   3      26      22      21      19      19      27      26      25      22      29      25      27
2026   4      26      25      20      19      20      27      27      26      20      25      22      24
2027   1      30      22      20      21      22      27      26      27      19      28      20      22
2027   2      31      24      20      20      21      27      28      26      21      27      22      29
2027   3      26      22      21      19      19      27      26      25      22      29      25      27
2027   4      26      25      20      19      20      27      27      26      20      25      22      24
2028   1      30      22      20      21      22      27      26      27      19      28      20      22
2028   2      31      24      20      20      21      27      28      26      21      27      22      29
2028   3      26      22      21      19      19      27      26      25      22      29      25      27
2028   4      26      25      20      19      20      27      27      26      20      25      22      24
2029   1      30      22      20      21      22      27      26      27      19      28      20      22
2029   2      31      24      20      20      21      27      28      26      21      27      22      29
2029   3      26      22      21      19      19      27      26      25      22      29      25      27
2029   4      26      25      20      19      20      27      27      26      20      25      22      24
2030   1      30      22      20      21      22      27      26      27      19      28      20      22
2030   2      31      24      20      20      21      27      28      26      21      27      22      29
2030   3      26      22      21      19      19      27      26      25      22      29      25      27
2030   4      26      25      20      19      20      27      27      26      20      25      22      24
2031   1      30      22      20      21      22      27      26      27      19      28      20      22
2031   2      31      24      20      20      21      27      28      26      21      27      22      29
2031   3      26      22      21      19      19      27      26      25      22      29      25      27
2031   4      26      25      20      19      20      27      27      26      20      25      22      24
2032   1      30      22      20      21      22      27      26      27      19      28      20      22
2032   2      31      24      20      20      21      27      28      26      21      27      22      29
2032   3      26      22      21      19      19      27      26      25      22      29      25      27
2032   4      26      25      20      19      20      27      27      26      20      25      22      24
2033   1      30      22      20      21      22      27      26      27      19      28      20      22
2033   2      31      24      20      20      21      27      28      26      21      27      22      29
2033   3      26      22      21      19      19      27      26      25      22      29      25      27
2033   4      26      25      20      19      20      27      27      26      20      25      22      24
2034   1      30      22      20      21      22      27      26      27      19      28      20      22
2034   2      31      24      20      20      21      27      28      26      21      27      22      29
2034   3      26      22      21      19      19      27      26      25      22      29      25      27
2034   4      26      25      20      19      20      27      27      26      20      25      22      24
2035   1      30      22      20      21      22      27      26      27      19      28      20      22
2035   2      31      24      20      20      21      27      28      26      21      27      22      29
2035   3      26      22      21      19      19      27      26      25      22      29      25      27
2035   4      26      25      20      19      20      27      27      26      20      25      22      24
2036   1      30      22      20      21      22      27      26      27      19      28      20      22
2036   2      31      24      20      20      21      27      28      26      21      27      22      29
2036   3      26      22      21      19      19      27      26      25      22      29      25      27
2036   4      26      25      20      19      20      27      27      26      20      25      22      24
2037   1      30      22      20      21      22      27      26      27      19      28      20      22
2037   2      31      24      20      20      21      27      28      26      21      27      22      29
2037   3      26      22      21      19      19      27      26      25      22      29      25      27
2037   4      26      25      20      19      20      27      27      26      20      25      22      24
2038   1      30      22      20      21      22      27      26      27      19      28      20      22
2038   2      31      24      20      20      21      27      28      26      21      27      22      29
2038   3      26      22      21      19      19      27      26      25      22      29      25      27
2038   4      26      25      20      19      20      27      27      26      20      25      22      24
2039   1      30      22      20      21      22      27      26      27      19      28      20      22
2039   2      31      24      20      20      21      27      28      26      21      27      22      29
2039   3      26      22      21      19      19      27      26      25      22      29      25      27
2039   4      26      25      20      19      20      27      27      26      20      25      22      24
****   8.3288  42 CANOAS I     :>: H:  52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      38      24      24      26      25      35      32      37      25      35      32      26
2025   2      40      30      27      26      27      35      34      33      26      34      28      35
2025   3      31      26      27      25      26      33      32      32      28      38      30      36
2025   4      25      31      25      24      24      33      33      29      24      33      29      32
2026   1      38      24      24      26      25      35      32      37      25      35      32      26
2026   2      40      30      27      26      27      35      34      33      26      34      28      35
2026   3      31      26      27      25      26      33      32      32      28      38      30      36
2026   4      25      31      25      24      24      33      33      29      24      33      29      32
2027   1      38      24      24      26      25      35      32      37      25      35      32      26
2027   2      40      30      27      26      27      35      34      33      26      34      28      35
2027   3      31      26      27      25      26      33      32      32      28      38      30      36
2027   4      25      31      25      24      24      33      33      29      24      33      29      32
2028   1      38      24      24      26      25      35      32      37      25      35      32      26
2028   2      40      30      27      26      27      35      34      33      26      34      28      35
2028   3      31      26      27      25      26      33      32      32      28      38      30      36
2028   4      25      31      25      24      24      33      33      29      24      33      29      32
2029   1      38      24      24      26      25      35      32      37      25      35      32      26
2029   2      40      30      27      26      27      35      34      33      26      34      28      35
2029   3      31      26      27      25      26      33      32      32      28      38      30      36
2029   4      25      31      25      24      24      33      33      29      24      33      29      32
2030   1      38      24      24      26      25      35      32      37      25      35      32      26
2030   2      40      30      27      26      27      35      34      33      26      34      28      35
2030   3      31      26      27      25      26      33      32      32      28      38      30      36
2030   4      25      31      25      24      24      33      33      29      24      33      29      32
2031   1      38      24      24      26      25      35      32      37      25      35      32      26
2031   2      40      30      27      26      27      35      34      33      26      34      28      35
2031   3      31      26      27      25      26      33      32      32      28      38      30      36
2031   4      25      31      25      24      24      33      33      29      24      33      29      32
2032   1      38      24      24      26      25      35      32      37      25      35      32      26
2032   2      40      30      27      26      27      35      34      33      26      34      28      35
2032   3      31      26      27      25      26      33      32      32      28      38      30      36
2032   4      25      31      25      24      24      33      33      29      24      33      29      32
2033   1      38      24      24      26      25      35      32      37      25      35      32      26
2033   2      40      30      27      26      27      35      34      33      26      34      28      35
2033   3      31      26      27      25      26      33      32      32      28      38      30      36
2033   4      25      31      25      24      24      33      33      29      24      33      29      32
2034   1      38      24      24      26      25      35      32      37      25      35      32      26
2034   2      40      30      27      26      27      35      34      33      26      34      28      35
2034   3      31      26      27      25      26      33      32      32      28      38      30      36
2034   4      25      31      25      24      24      33      33      29      24      33      29      32
2035   1      38      24      24      26      25      35      32      37      25      35      32      26
2035   2      40      30      27      26      27      35      34      33      26      34      28      35
2035   3      31      26      27      25      26      33      32      32      28      38      30      36
2035   4      25      31      25      24      24      33      33      29      24      33      29      32
2036   1      38      24      24      26      25      35      32      37      25      35      32      26
2036   2      40      30      27      26      27      35      34      33      26      34      28      35
2036   3      31      26      27      25      26      33      32      32      28      38      30      36
2036   4      25      31      25      24      24      33      33      29      24      33      29      32
2037   1      38      24      24      26      25      35      32      37      25      35      32      26
2037   2      40      30      27      26      27      35      34      33      26      34      28      35
2037   3      31      26      27      25      26      33      32      32      28      38      30      36
2037   4      25      31      25      24      24      33      33      29      24      33      29      32
2038   1      38      24      24      26      25      35      32      37      25      35      32      26
2038   2      40      30      27      26      27      35      34      33      26      34      28      35
2038   3      31      26      27      25      26      33      32      32      28      38      30      36
2038   4      25      31      25      24      24      33      33      29      24      33      29      32
2039   1      38      24      24      26      25      35      32      37      25      35      32      26
2039   2      40      30      27      26      27      35      34      33      26      34      28      35
2039   3      31      26      27      25      26      33      32      32      28      38      30      36
2039   4      25      31      25      24      24      33      33      29      24      33      29      32
****   8.3288  43 CAPIVARA     :>: H:  61                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     165     177     184     183     173     168     165     161     196     499     169     200
2025   2     115     113     140     147     112     118     111     120     165     437     120     122
2025   3     114     107     113     114     111      98     103     104     137     312      97     111
2025   4     119     107     113     114     109      98     110      93     113     113      96      96
2026   1     165     177     184     183     173     168     165     161     196     499     169     200
2026   2     115     113     140     147     112     118     111     120     165     437     120     122
2026   3     114     107     113     114     111      98     103     104     137     312      97     111
2026   4     119     107     113     114     109      98     110      93     113     113      96      96
2027   1     165     177     184     183     173     168     165     161     196     499     169     200
2027   2     115     113     140     147     112     118     111     120     165     437     120     122
2027   3     114     107     113     114     111      98     103     104     137     312      97     111
2027   4     119     107     113     114     109      98     110      93     113     113      96      96
2028   1     165     177     184     183     173     168     165     161     196     499     169     200
2028   2     115     113     140     147     112     118     111     120     165     437     120     122
2028   3     114     107     113     114     111      98     103     104     137     312      97     111
2028   4     119     107     113     114     109      98     110      93     113     113      96      96
2029   1     165     177     184     183     173     168     165     161     196     499     169     200
2029   2     115     113     140     147     112     118     111     120     165     437     120     122
2029   3     114     107     113     114     111      98     103     104     137     312      97     111
2029   4     119     107     113     114     109      98     110      93     113     113      96      96
2030   1     165     177     184     183     173     168     165     161     196     499     169     200
2030   2     115     113     140     147     112     118     111     120     165     437     120     122
2030   3     114     107     113     114     111      98     103     104     137     312      97     111
2030   4     119     107     113     114     109      98     110      93     113     113      96      96
2031   1     165     177     184     183     173     168     165     161     196     499     169     200
2031   2     115     113     140     147     112     118     111     120     165     437     120     122
2031   3     114     107     113     114     111      98     103     104     137     312      97     111
2031   4     119     107     113     114     109      98     110      93     113     113      96      96
2032   1     165     177     184     183     173     168     165     161     196     499     169     200
2032   2     115     113     140     147     112     118     111     120     165     437     120     122
2032   3     114     107     113     114     111      98     103     104     137     312      97     111
2032   4     119     107     113     114     109      98     110      93     113     113      96      96
2033   1     165     177     184     183     173     168     165     161     196     499     169     200
2033   2     115     113     140     147     112     118     111     120     165     437     120     122
2033   3     114     107     113     114     111      98     103     104     137     312      97     111
2033   4     119     107     113     114     109      98     110      93     113     113      96      96
2034   1     165     177     184     183     173     168     165     161     196     499     169     200
2034   2     115     113     140     147     112     118     111     120     165     437     120     122
2034   3     114     107     113     114     111      98     103     104     137     312      97     111
2034   4     119     107     113     114     109      98     110      93     113     113      96      96
2035   1     165     177     184     183     173     168     165     161     196     499     169     200
2035   2     115     113     140     147     112     118     111     120     165     437     120     122
2035   3     114     107     113     114     111      98     103     104     137     312      97     111
2035   4     119     107     113     114     109      98     110      93     113     113      96      96
2036   1     165     177     184     183     173     168     165     161     196     499     169     200
2036   2     115     113     140     147     112     118     111     120     165     437     120     122
2036   3     114     107     113     114     111      98     103     104     137     312      97     111
2036   4     119     107     113     114     109      98     110      93     113     113      96      96
2037   1     165     177     184     183     173     168     165     161     196     499     169     200
2037   2     115     113     140     147     112     118     111     120     165     437     120     122
2037   3     114     107     113     114     111      98     103     104     137     312      97     111
2037   4     119     107     113     114     109      98     110      93     113     113      96      96
2038   1     165     177     184     183     173     168     165     161     196     499     169     200
2038   2     115     113     140     147     112     118     111     120     165     437     120     122
2038   3     114     107     113     114     111      98     103     104     137     312      97     111
2038   4     119     107     113     114     109      98     110      93     113     113      96      96
2039   1     165     177     184     183     173     168     165     161     196     499     169     200
2039   2     115     113     140     147     112     118     111     120     165     437     120     122
2039   3     114     107     113     114     111      98     103     104     137     312      97     111
2039   4     119     107     113     114     109      98     110      93     113     113      96      96
****   8.3288  44 TAQUARUCU    :>: H:  62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      83      83      85      87      88      82      83      85     124     349      84      94
2025   2      96      84      85      86      90      89      84      82      97     283      84      86
2025   3      84      84      86      86      91      84      84      82      87     146      85      88
2025   4      83      83      84      83      87      85      81      86      82      88      84      86
2026   1      83      83      85      87      88      82      83      85     124     349      84      94
2026   2      96      84      85      86      90      89      84      82      97     283      84      86
2026   3      84      84      86      86      91      84      84      82      87     146      85      88
2026   4      83      83      84      83      87      85      81      86      82      88      84      86
2027   1      83      83      85      87      88      82      83      85     124     349      84      94
2027   2      96      84      85      86      90      89      84      82      97     283      84      86
2027   3      84      84      86      86      91      84      84      82      87     146      85      88
2027   4      83      83      84      83      87      85      81      86      82      88      84      86
2028   1      83      83      85      87      88      82      83      85     124     349      84      94
2028   2      96      84      85      86      90      89      84      82      97     283      84      86
2028   3      84      84      86      86      91      84      84      82      87     146      85      88
2028   4      83      83      84      83      87      85      81      86      82      88      84      86
2029   1      83      83      85      87      88      82      83      85     124     349      84      94
2029   2      96      84      85      86      90      89      84      82      97     283      84      86
2029   3      84      84      86      86      91      84      84      82      87     146      85      88
2029   4      83      83      84      83      87      85      81      86      82      88      84      86
2030   1      83      83      85      87      88      82      83      85     124     349      84      94
2030   2      96      84      85      86      90      89      84      82      97     283      84      86
2030   3      84      84      86      86      91      84      84      82      87     146      85      88
2030   4      83      83      84      83      87      85      81      86      82      88      84      86
2031   1      83      83      85      87      88      82      83      85     124     349      84      94
2031   2      96      84      85      86      90      89      84      82      97     283      84      86
2031   3      84      84      86      86      91      84      84      82      87     146      85      88
2031   4      83      83      84      83      87      85      81      86      82      88      84      86
2032   1      83      83      85      87      88      82      83      85     124     349      84      94
2032   2      96      84      85      86      90      89      84      82      97     283      84      86
2032   3      84      84      86      86      91      84      84      82      87     146      85      88
2032   4      83      83      84      83      87      85      81      86      82      88      84      86
2033   1      83      83      85      87      88      82      83      85     124     349      84      94
2033   2      96      84      85      86      90      89      84      82      97     283      84      86
2033   3      84      84      86      86      91      84      84      82      87     146      85      88
2033   4      83      83      84      83      87      85      81      86      82      88      84      86
2034   1      83      83      85      87      88      82      83      85     124     349      84      94
2034   2      96      84      85      86      90      89      84      82      97     283      84      86
2034   3      84      84      86      86      91      84      84      82      87     146      85      88
2034   4      83      83      84      83      87      85      81      86      82      88      84      86
2035   1      83      83      85      87      88      82      83      85     124     349      84      94
2035   2      96      84      85      86      90      89      84      82      97     283      84      86
2035   3      84      84      86      86      91      84      84      82      87     146      85      88
2035   4      83      83      84      83      87      85      81      86      82      88      84      86
2036   1      83      83      85      87      88      82      83      85     124     349      84      94
2036   2      96      84      85      86      90      89      84      82      97     283      84      86
2036   3      84      84      86      86      91      84      84      82      87     146      85      88
2036   4      83      83      84      83      87      85      81      86      82      88      84      86
2037   1      83      83      85      87      88      82      83      85     124     349      84      94
2037   2      96      84      85      86      90      89      84      82      97     283      84      86
2037   3      84      84      86      86      91      84      84      82      87     146      85      88
2037   4      83      83      84      83      87      85      81      86      82      88      84      86
2038   1      83      83      85      87      88      82      83      85     124     349      84      94
2038   2      96      84      85      86      90      89      84      82      97     283      84      86
