****   8.3288  67 MAUA         :>: H:  57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
****   8.3288  89 G. P. SOUZA  :>: H: 115                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     252     189     194      15      17      15     181     146     247     257     255     146
2025   2     112      47      58      17      17      16     179     236     190     105      99      70
2025   3      40      24      16      16      17      16      75      73      31      39      17      16
2025   4      15      22      16      16      16      15      14      15      14      18      16      16
2026   1     252     189     194      15      17      15     181     146     247     257     255     146
2026   2     112      47      58      17      17      16     179     236     190     105      99      70
2026   3      40      24      16      16      17      16      75      73      31      39      17      16
2026   4      15      22      16      16      16      15      14      15      14      18      16      16
2027   1     252     189     194      15      17      15     181     146     247     257     255     146
2027   2     112      47      58      17      17      16     179     236     190     105      99      70
2027   3      40      24      16      16      17      16      75      73      31      39      17      16
2027   4      15      22      16      16      16      15      14      15      14      18      16      16
2028   1     252     189     194      15      17      15     181     146     247     257     255     146
2028   2     112      47      58      17      17      16     179     236     190     105      99      70
2028   3      40      24      16      16      17      16      75      73      31      39      17      16
2028   4      15      22      16      16      16      15      14      15      14      18      16      16
2029   1     252     189     194      15      17      15     181     146     247     257     255     146
2029   2     112      47      58      17      17      16     179     236     190     105      99      70
2029   3      40      24      16      16      17      16      75      73      31      39      17      16
2029   4      15      22      16      16      16      15      14      15      14      18      16      16
2030   1     252     189     194      15      17      15     181     146     247     257     255     146
2030   2     112      47      58      17      17      16     179     236     190     105      99      70
2030   3      40      24      16      16      17      16      75      73      31      39      17      16
2030   4      15      22      16      16      16      15      14      15      14      18      16      16
2031   1     252     189     194      15      17      15     181     146     247     257     255     146
2031   2     112      47      58      17      17      16     179     236     190     105      99      70
2031   3      40      24      16      16      17      16      75      73      31      39      17      16
2031   4      15      22      16      16      16      15      14      15      14      18      16      16
2032   1     252     189     194      15      17      15     181     146     247     257     255     146
2032   2     112      47      58      17      17      16     179     236     190     105      99      70
2032   3      40      24      16      16      17      16      75      73      31      39      17      16
2032   4      15      22      16      16      16      15      14      15      14      18      16      16
2033   1     252     189     194      15      17      15     181     146     247     257     255     146
2033   2     112      47      58      17      17      16     179     236     190     105      99      70
2033   3      40      24      16      16      17      16      75      73      31      39      17      16
2033   4      15      22      16      16      16      15      14      15      14      18      16      16
2034   1     252     189     194      15      17      15     181     146     247     257     255     146
2034   2     112      47      58      17      17      16     179     236     190     105      99      70
2034   3      40      24      16      16      17      16      75      73      31      39      17      16
2034   4      15      22      16      16      16      15      14      15      14      18      16      16
2035   1     252     189     194      15      17      15     181     146     247     257     255     146
2035   2     112      47      58      17      17      16     179     236     190     105      99      70
2035   3      40      24      16      16      17      16      75      73      31      39      17      16
2035   4      15      22      16      16      16      15      14      15      14      18      16      16
2036   1     252     189     194      15      17      15     181     146     247     257     255     146
2036   2     112      47      58      17      17      16     179     236     190     105      99      70
2036   3      40      24      16      16      17      16      75      73      31      39      17      16
2036   4      15      22      16      16      16      15      14      15      14      18      16      16
2037   1     252     189     194      15      17      15     181     146     247     257     255     146
2037   2     112      47      58      17      17      16     179     236     190     105      99      70
2037   3      40      24      16      16      17      16      75      73      31      39      17      16
2037   4      15      22      16      16      16      15      14      15      14      18      16      16
2038   1     252     189     194      15      17      15     181     146     247     257     255     146
2038   2     112      47      58      17      17      16     179     236     190     105      99      70
2038   3      40      24      16      16      17      16      75      73      31      39      17      16
2038   4      15      22      16      16      16      15      14      15      14      18      16      16
2039   1     252     189     194      15      17      15     181     146     247     257     255     146
2039   2     112      47      58      17      17      16     179     236     190     105      99      70
2039   3      40      24      16      16      17      16      75      73      31      39      17      16
2039   4      15      22      16      16      16      15      14      15      14      18      16      16
